trip_id,stop_id,stop_sequence,arrival,departure
58443929,1805,23,19:32:01,19:32:01
58443929,1806,24,19:32:57,19:32:57
58443929,1807,25,19:35:00,19:35:00
58443929,1808,26,19:35:59,19:35:59
58443929,1809,27,19:36:22,19:36:22
58443929,11809,28,19:37:23,19:37:23
58443929,1810,29,19:38:48,19:38:48
58443929,1811,30,19:40:59,19:40:59
58443929,1812,31,19:41:55,19:41:55
58443929,1813,32,19:42:49,19:42:49
58443929,1814,33,19:43:42,19:43:42
58443929,1816,34,19:44:40,19:44:40
58443929,2755,35,19:45:22,19:45:22
58443929,1123,36,19:46:11,
58605376,15649,31,18:05:30,18:05:30
58605376,15650,32,18:05:54,18:05:54
58605376,15651,33,18:06:12,18:06:12
58605376,5625,34,18:09:22,18:09:22
58605376,15625,35,18:12:11,18:12:11
58605376,5687,36,18:12:28,18:12:28
58605376,5688,37,18:12:42,18:12:42
58605376,5689,38,18:13:18,18:13:18
58605376,5691,39,18:14:11,18:14:11
58605376,5692,40,18:14:40,18:14:40
58605376,5693,41,18:14:53,18:14:53
58605376,5496,42,18:16:44,18:16:44
58605376,5559,43,18:17:24,18:17:24
58605376,5560,44,18:18:20,18:18:20
58605376,5561,45,18:20:00,18:20:00
58605376,6569,46,18:21:34,18:21:34
58605376,5271,47,18:22:37,
58974638-20:00-NoStaOakGroExtend,Forest Hills-01,1,,18:11:00
58974638-20:00-NoStaOakGroExtend,70003,10,18:12:14,18:12:37
58974638-20:00-NoStaOakGroExtend,70005,20,18:13:48,18:14:25
58974638-20:00-NoStaOakGroExtend,70007,30,18:16:06,18:16:56
58974638-20:00-NoStaOakGroExtend,70009,40,18:17:54,18:18:41
58974638-20:00-NoStaOakGroExtend,70011,50,18:19:31,18:19:50
58974638-20:00-NoStaOakGroExtend,70013,60,18:21:13,18:22:02
58974638-20:00-NoStaOakGroExtend,70015,70,18:23:17,18:24:20
58974638-20:00-NoStaOakGroExtend,70017,80,18:25:34,18:26:30
58974638-20:00-NoStaOakGroExtend,70019,90,18:27:05,18:28:10
58974638-20:00-NoStaOakGroExtend,70021,100,18:29:15,18:30:40
58974638-20:00-NoStaOakGroExtend,70023,110,18:31:40,18:32:56
58974638-20:00-NoStaOakGroExtend,70025,120,18:33:20,18:34:14
58974638-20:00-NoStaOakGroExtend,70027,130,18:34:44,18:35:38
58974638-20:00-NoStaOakGroExtend,70029,140,18:37:32,18:38:28
58974638-20:00-NoStaOakGroExtend,70031,150,18:42:11,18:43:36
58974638-20:00-NoStaOakGroExtend,70279,160,18:45:05,18:46:06
58974638-20:00-NoStaOakGroExtend,70033,170,18:48:45,18:50:19
58974638-20:00-NoStaOakGroExtend,70035,180,18:53:10,18:54:10
58974638-20:00-NoStaOakGroExtend,70036,190,18:56:30,
58704677,6555,2,18:04:52,18:04:52
58704677,49002,3,18:08:08,18:08:08
58704677,49003,4,18:12:36,18:12:36
58704677,5098,5,18:14:12,18:14:12
58704677,5100,6,18:16:03,18:16:03
58704677,19402,7,18:17:15,18:17:15
58704677,15176,8,18:18:08,18:18:08
58704677,55,9,18:19:09,18:19:09
58704677,60,10,18:20:05,18:20:05
58704677,61,11,18:21:03,18:21:03
58704677,64,12,18:22:42,
58651214,2170,2,18:05:32,18:05:32
58651214,2172,3,18:08:17,18:08:17
58651214,2173,4,18:08:30,18:08:30
58651214,2174,5,18:09:01,18:09:01
58651214,2175,6,18:09:17,18:09:17
58651214,2176,7,18:09:42,18:09:42
58651214,2177,8,18:11:15,18:11:15
58651214,2179,9,18:12:15,18:12:15
58651214,2180,10,18:12:53,18:12:53
58651214,2181,11,18:13:57,18:13:57
58651214,2182,12,18:16:26,18:16:26
58651214,2184,13,18:17:20,18:17:20
58651214,2185,14,18:17:51,18:17:51
58651214,2186,15,18:18:28,18:18:28
58651214,2187,16,18:18:47,18:18:47
58651214,2191,17,18:20:08,18:20:08
58651214,2192,18,18:20:47,18:20:47
58651214,2194,19,18:21:19,18:21:19
58651214,2196,20,18:22:47,18:22:47
58651214,2197,21,18:23:21,18:23:21
58651214,2137,22,18:27:07,
58752759,32001,1,,18:40:22
58752759,3326,2,18:48:05,18:48:05
58752759,3327,3,18:49:24,18:49:24
58752759,3328,4,18:50:08,18:50:08
58752759,3330,5,18:51:07,18:51:07
58752759,3846,6,18:51:23,18:51:23
58752759,38481,7,18:52:10,18:52:10
58752759,38482,8,18:52:52,18:52:52
58752759,38483,9,18:53:08,18:53:08
58752759,38484,10,18:53:20,18:53:20
58752759,38485,11,18:53:34,18:53:34
58752759,38486,12,18:53:57,18:53:57
58752759,38487,13,18:54:16,18:54:16
58752759,38488,14,18:54:55,18:54:55
58752759,38489,15,18:55:01,18:55:01
58752759,38490,16,18:56:02,18:56:02
58752759,38492,17,18:56:19,18:56:19
58752759,38493,18,18:57:43,18:57:43
58752759,38494,19,18:57:57,18:57:57
58752759,38495,20,18:58:08,18:58:08
58752759,38496,21,18:58:28,18:58:28
58752759,38497,22,18:58:54,18:58:54
58752759,38498,23,18:59:11,18:59:11
58752759,38499,24,18:59:37,18:59:37
58752759,38501,25,18:59:49,18:59:49
58752759,38502,26,19:00:49,19:00:49
58752759,38671,27,19:02:09,19:02:09
58752759,3780,28,19:04:49,19:04:49
58752759,3781,29,19:05:30,19:05:30
58752759,3782,30,19:06:09,19:06:09
58752759,3783,31,19:06:30,19:06:30
58752759,4011,32,19:06:41,19:06:41
58752759,4012,33,19:07:04,19:07:04
58752759,4013,34,19:07:17,19:07:17
58752759,4014,35,19:07:31,19:07:31
58752759,4015,36,19:07:50,19:07:50
58752759,4016,37,19:08:15,19:08:15
58752759,4017,38,19:08:54,19:08:54
58752759,4020,39,19:09:52,19:09:52
58752759,4019,40,19:10:51,
58780152,441,12,18:03:52,18:03:52
58780152,443,13,18:05:11,18:05:11
58780152,529,14,18:07:11,18:07:11
58780152,530,15,18:08:00,18:08:00
58780152,507,16,18:08:47,
58444798,110,1,,19:00:11
58444798,66,2,19:02:59,19:02:59
58444798,67,3,19:03:44,19:03:44
58444798,68,4,19:05:28,19:05:28
58444798,69,5,19:06:17,19:06:17
58444798,71,6,19:07:07,19:07:07
58444798,72,7,19:08:26,19:08:26
58444798,73,8,19:10:30,19:10:30
58444798,74,9,19:11:57,19:11:57
58444798,75,10,19:13:55,19:13:55
58444798,77,11,19:16:43,19:16:43
58444798,79,12,19:18:47,19:18:47
58444798,80,13,19:20:31,19:20:31
58444798,82,14,19:22:25,19:22:25
58444798,187,15,19:23:21,19:23:21
58444798,84,16,19:26:08,19:26:08
58444798,59,17,19:28:12,19:28:12
58444798,854,18,19:29:06,19:29:06
58444798,856,19,19:30:06,19:30:06
58444798,10100,20,19:31:34,19:31:34
58444798,10101,21,19:32:14,19:32:14
58444798,62,22,19:34:46,19:34:46
58444798,63,23,19:35:23,19:35:23
58444798,64,24,19:36:00,
58752604,4255,1,,18:30:00
58752604,4256,2,18:30:31,18:30:31
58752604,4257,3,18:30:59,18:30:59
58752604,4258,4,18:32:10,18:32:10
58752604,4275,5,18:32:41,18:32:41
58752604,4063,6,18:34:19,18:34:19
58752604,4061,7,18:34:30,18:34:30
58752604,4064,8,18:35:11,18:35:11
58752604,4062,9,18:35:27,18:35:27
58752604,4065,10,18:35:46,18:35:46
58752604,4066,11,18:35:54,18:35:54
58752604,4069,12,18:36:47,18:36:47
58752604,4071,13,18:37:06,18:37:06
58752604,4072,14,18:37:20,18:37:20
58752604,4074,15,18:37:47,18:37:47
58752604,4075,16,18:38:39,18:38:39
58752604,4076,17,18:38:54,18:38:54
58752604,4078,18,18:39:24,18:39:24
58752604,4079,19,18:39:44,18:39:44
58752604,4080,20,18:39:47,18:39:47
58752604,4081,21,18:40:06,18:40:06
58752604,4082,22,18:40:28,18:40:28
58752604,4083,23,18:41:08,18:41:08
58752604,4084,24,18:41:58,18:41:58
58752604,4085,25,18:42:36,18:42:36
58752604,4086,26,18:43:01,18:43:01
58752604,4017,27,18:44:20,18:44:20
58752604,4020,28,18:45:20,18:45:20
58752604,4019,29,18:46:26,18:46:26
58752604,4087,30,18:49:39,18:49:39
58752604,4088,31,18:49:54,18:49:54
58752604,4089,32,18:50:03,18:50:03
58752604,4092,33,18:50:47,18:50:47
58752604,4093,34,18:50:58,18:50:58
58752604,4094,35,18:51:33,18:51:33
58752604,4095,36,18:51:42,18:51:42
58752604,4096,37,18:51:52,18:51:52
58752604,4097,38,18:52:07,18:52:07
58752604,4098,39,18:52:17,18:52:17
58752604,4099,40,18:52:29,18:52:29
58752604,4100,41,18:52:56,18:52:56
58752604,4101,42,18:53:31,18:53:31
58752604,4102,43,18:53:46,18:53:46
58752604,4103,44,18:54:05,18:54:05
58752604,41032,45,18:54:24,18:54:24
58752604,41033,46,18:54:43,18:54:43
58752604,41031,47,18:58:03,18:58:03
58752604,3943,48,19:01:58,19:01:58
58752604,3944,49,19:02:18,19:02:18
58752604,3945,50,19:02:28,19:02:28
58752604,3946,51,19:02:43,19:02:43
58752604,3947,52,19:02:59,19:02:59
58752604,3948,53,19:03:21,19:03:21
58752604,3949,54,19:03:39,19:03:39
58752604,3950,55,19:03:54,19:03:54
58752604,3959,56,19:04:10,19:04:10
58752604,3418,57,19:04:31,19:04:31
58752604,3420,58,19:05:07,19:05:07
58752604,3422,59,19:06:45,19:06:45
58752604,3423,60,19:07:24,19:07:24
58752604,33241,61,19:08:19,19:08:19
58752604,32000,62,19:09:35,19:09:35
58752604,32003,63,19:10:49,
58445400,1581,13,,
58445400,1582,14,,
58445400,15820,15,,
58445400,1583,16,,
58445400,1584,17,18:09:08,18:09:08
58445400,1585,18,18:10:22,18:10:22
58445400,1586,19,18:11:09,18:11:09
58445400,413,20,18:13:48,18:13:48
58445400,414,21,18:14:23,18:14:23
58445400,1587,22,18:16:19,18:16:19
58445400,1565,23,18:17:12,
58652665,2296,24,18:02:38,18:02:38
58652665,2297,25,18:03:29,18:03:29
58652665,2298,26,18:03:55,18:03:55
58652665,2299,27,18:05:20,18:05:20
58652665,2300,28,18:06:25,18:06:25
58652665,12301,29,18:08:21,18:08:21
58652665,2304,30,18:11:07,18:11:07
58652665,2305,31,18:11:50,18:11:50
58652665,2307,32,18:13:03,18:13:03
58652665,2076,33,18:14:15,18:14:15
58652665,32549,34,18:15:35,
58752401,39870,1,,18:25:00
58752401,3988,2,18:28:02,18:28:02
58752401,3990,3,18:28:29,18:28:29
58752401,3991,4,18:28:42,18:28:42
58752401,3992,5,18:28:58,18:28:58
58752401,3993,6,18:29:12,18:29:12
58752401,3996,7,18:30:24,18:30:24
58752401,3997,8,18:30:53,18:30:53
58752401,3998,9,18:31:03,18:31:03
58752401,3999,10,18:31:17,18:31:17
58752401,4000,11,18:31:35,18:31:35
58752401,4001,12,18:31:50,18:31:50
58752401,4002,13,18:32:01,18:32:01
58752401,4003,14,18:32:21,18:32:21
58752401,4004,15,18:32:34,18:32:34
58752401,4006,16,18:33:12,18:33:12
58752401,4007,17,18:33:16,18:33:16
58752401,4008,18,18:33:26,18:33:26
58752401,4009,19,18:33:32,18:33:32
58752401,4010,20,18:33:55,18:33:55
58752401,3900,21,18:34:19,18:34:19
58752401,3901,22,18:34:47,18:34:47
58752401,3902,23,18:35:12,18:35:12
58752401,3903,24,18:35:21,18:35:21
58752401,3905,25,18:35:42,18:35:42
58752401,3906,26,18:35:54,18:35:54
58752401,3907,27,18:36:08,18:36:08
58752401,39081,28,18:36:37,18:36:37
58752401,3910,29,18:37:00,18:37:00
58752401,3911,30,18:37:27,18:37:27
58752401,3913,31,18:37:50,18:37:50
58752401,3915,32,18:38:15,18:38:15
58752401,3916,33,18:38:25,18:38:25
58752401,3917,34,18:38:58,18:38:58
58752401,3918,35,18:39:32,18:39:32
58752401,3921,36,18:39:46,18:39:46
58752401,3922,37,18:39:56,18:39:56
58752401,3923,38,18:40:16,18:40:16
58752401,3925,39,18:40:55,18:40:55
58752401,3926,40,18:41:21,18:41:21
58752401,3928,41,18:42:19,18:42:19
58752401,3930,42,18:42:34,18:42:34
58752401,38671,43,18:43:56,18:43:56
58752401,3931,44,18:47:30,18:47:30
58752401,3933,45,18:47:35,18:47:35
58752401,3934,46,18:48:04,18:48:04
58752401,3935,47,18:48:24,18:48:24
58752401,3936,48,18:48:55,18:48:55
58752401,3937,49,18:49:05,18:49:05
58752401,3938,50,18:49:13,18:49:13
58752401,3939,51,18:49:27,18:49:27
58752401,3940,52,18:50:09,18:50:09
58752401,3941,53,18:50:22,18:50:22
58752401,3943,54,18:51:32,18:51:32
58752401,3944,55,18:51:53,18:51:53
58752401,3945,56,18:52:04,18:52:04
58752401,3946,57,18:52:17,18:52:17
58752401,3947,58,18:52:34,18:52:34
58752401,3948,59,18:52:54,18:52:54
58752401,3949,60,18:53:13,18:53:13
58752401,3950,61,18:53:32,18:53:32
58752401,3959,62,18:53:47,18:53:47
58752401,3420,63,18:54:56,18:54:56
58752401,3422,64,18:56:29,18:56:29
58752401,3423,65,18:56:56,18:56:56
58752401,33241,66,18:58:33,18:58:33
58752401,32000,67,18:59:37,18:59:37
58752401,32003,68,19:02:39,
58603356,48575,21,18:05:44,18:05:44
58603356,17456,22,18:06:06,18:06:06
58603356,8336,23,18:08:08,
58654478,15795,1,,18:37:00
58654478,5700,2,18:41:29,18:41:29
58654478,5701,3,18:41:56,18:41:56
58654478,5703,4,18:42:28,18:42:28
58654478,5704,5,18:43:01,18:43:01
58654478,35704,6,18:43:20,18:43:20
58654478,4512,7,18:44:09,18:44:09
58654478,4513,8,18:44:53,18:44:53
58654478,4515,9,18:45:18,18:45:18
58654478,4516,10,18:48:46,18:48:46
58654478,4518,11,18:49:52,18:49:52
58654478,4520,12,18:50:21,18:50:21
58654478,45211,13,18:50:49,18:50:49
58654478,4521,14,18:51:49,18:51:49
58654478,4522,15,18:52:35,18:52:35
58654478,4523,16,18:53:27,18:53:27
58654478,4524,17,18:53:56,18:53:56
58654478,4527,18,18:55:15,18:55:15
58654478,4528,19,18:56:41,18:56:41
58654478,4529,20,18:57:00,18:57:00
58654478,4530,21,18:57:42,18:57:42
58654478,4531,22,18:59:19,18:59:19
58654478,4532,23,19:00:41,19:00:41
58654478,7246,24,19:01:35,19:01:35
58654478,7247,25,19:01:50,19:01:50
58654478,7248,26,19:02:04,19:02:04
58654478,7249,27,19:02:23,19:02:23
58654478,7250,28,19:02:53,19:02:53
58654478,7251,29,19:03:07,19:03:07
58654478,7252,30,19:03:25,19:03:25
58654478,4533,31,19:04:20,19:04:20
58654478,4534,32,19:04:29,19:04:29
58654478,4535,33,19:04:44,19:04:44
58654478,7214,34,19:05:54,19:05:54
58654478,7217,35,19:06:39,19:06:39
58654478,7218,36,19:07:01,19:07:01
58654478,7219,37,19:07:27,19:07:27
58654478,7220,38,19:07:40,19:07:40
58654478,7222,39,19:08:16,19:08:16
58654478,7223,40,19:08:26,
58444988,550,32,18:06:35,18:06:35
58444988,551,33,18:07:22,18:07:22
58444988,552,34,18:08:14,18:08:14
58444988,553,35,18:10:37,18:10:37
58444988,554,36,18:11:23,18:11:23
58444988,555,37,18:12:07,18:12:07
58444988,556,38,18:12:36,18:12:36
58444988,323,39,18:15:35,
58654615,5819,1,,18:55:00
58654615,5821,2,18:57:00,18:57:00
58654615,5822,3,18:57:10,18:57:10
58654615,5823,4,18:57:23,18:57:23
58654615,5824,5,18:58:26,18:58:26
58654615,5825,6,18:58:55,18:58:55
58654615,5826,7,18:59:26,18:59:26
58654615,5827,8,19:00:18,19:00:18
58654615,5763,9,19:02:20,19:02:20
58654615,5837,10,19:03:14,19:03:14
58654615,5828,11,19:04:04,19:04:04
58654615,5829,12,19:04:44,19:04:44
58654615,5830,13,19:05:36,19:05:36
58654615,35830,14,19:06:06,19:06:06
58654615,45830,15,19:06:50,19:06:50
58654615,5831,16,19:07:21,19:07:21
58654615,45833,17,19:07:31,19:07:31
58654615,45834,18,19:08:05,19:08:05
58654615,6256,19,19:09:05,19:09:05
58654615,6257,20,19:09:51,19:09:51
58654615,6258,21,19:10:08,19:10:08
58654615,6259,22,19:10:24,19:10:24
58654615,6260,23,19:11:02,19:11:02
58654615,6262,24,19:12:02,19:12:02
58654615,7417,25,19:13:38,19:13:38
58654615,7412,26,19:14:47,19:14:47
58654615,7413,27,19:15:41,19:15:41
58654615,7414,28,19:16:30,19:16:30
58654615,45534,29,19:19:01,19:19:01
58654615,6267,30,19:19:56,
58603983,6548,1,,18:40:00
58603983,11891,2,18:42:16,18:42:16
58603983,190,3,18:42:39,18:42:39
58603983,191,4,18:43:29,18:43:29
58603983,117,5,18:44:00,18:44:00
58603983,2832,6,18:47:11,18:47:11
58603983,2835,7,18:52:00,18:52:00
58603983,2836,8,18:53:00,18:53:00
58603983,2837,9,18:53:58,18:53:58
58603983,2838,10,18:55:01,18:55:01
58603983,2839,11,18:55:48,18:55:48
58603983,2840,12,18:56:11,18:56:11
58603983,32840,13,18:56:55,18:56:55
58603983,2841,14,18:57:33,18:57:33
58603983,29001,15,18:59:27,
58974525-20:00-NoStaOakGroExtend,70036,1,,19:04:00
58974525-20:00-NoStaOakGroExtend,70034,10,19:05:34,19:06:27
58974525-20:00-NoStaOakGroExtend,70032,20,19:09:15,19:10:03
58974525-20:00-NoStaOakGroExtend,70278,30,19:10:58,19:11:53
58974525-20:00-NoStaOakGroExtend,70030,40,19:13:04,19:14:07
58974525-20:00-NoStaOakGroExtend,70028,50,19:17:07,19:18:04
58974525-20:00-NoStaOakGroExtend,70026,60,19:19:45,19:20:28
58974525-20:00-NoStaOakGroExtend,70024,70,19:21:16,19:22:09
58974525-20:00-NoStaOakGroExtend,70022,80,19:22:50,19:23:54
58974525-20:00-NoStaOakGroExtend,70020,90,19:24:08,19:25:08
58974525-20:00-NoStaOakGroExtend,70018,100,19:25:36,19:26:22
58974525-20:00-NoStaOakGroExtend,70016,110,19:26:47,19:27:03
58974525-20:00-NoStaOakGroExtend,70014,120,19:28:43,19:29:48
58974525-20:00-NoStaOakGroExtend,70012,130,19:32:21,19:33:32
58974525-20:00-NoStaOakGroExtend,70010,140,19:34:17,19:35:11
58974525-20:00-NoStaOakGroExtend,70008,150,19:36:17,19:37:06
58974525-20:00-NoStaOakGroExtend,70006,160,19:38:20,19:39:08
58974525-20:00-NoStaOakGroExtend,70004,170,19:40:46,19:41:53
58974525-20:00-NoStaOakGroExtend,70002,180,19:43:26,19:44:14
58974525-20:00-NoStaOakGroExtend,70001,190,19:45:47,
58445544,178,1,,
58445544,176,2,,
58445544,1395,3,,
58445544,1396,4,,
58445544,1397,5,,
58445544,1398,6,,
58445544,21158,7,,
58445544,11158,8,,
58445544,10015,9,,
58445544,5089,10,,
58445544,855,11,,
58445544,8,12,,
58445544,20009,13,,
58445544,30009,14,,
58445544,29049,15,,
58445544,29051,16,,
58445544,29052,17,,
58445544,13,18,,
58445544,14,19,,
58445544,15,20,,
58445544,16,21,,
58445544,17,22,,
58445544,18,23,,
58445544,19,24,,
58445544,20,25,,
58445544,21,26,,
58445544,22,27,,
58445544,23,28,,
58445544,24,29,,
58445544,25,30,,
58445544,27,31,,
58445544,28,32,,
58445544,29,33,,
58445544,30,34,,
58445544,32,35,,
58445544,10031,36,,
58445544,10032,37,,
58445544,33,38,,
58781294,42819,1,,18:52:00
58781294,16466,2,18:54:03,18:54:03
58781294,26467,3,18:54:35,18:54:35
58781294,46467,4,18:55:02,18:55:02
58781294,56567,5,18:55:26,18:55:26
58781294,75467,6,18:55:54,18:55:54
58781294,26466,7,18:56:35,18:56:35
58781294,36466,8,18:57:47,18:57:47
58781294,6466,9,18:59:25,18:59:25
58781294,6467,10,19:00:18,19:00:18
58781294,6468,11,19:00:41,19:00:41
58781294,6470,12,19:01:37,19:01:37
58781294,6471,13,19:01:59,19:01:59
58781294,6472,14,19:02:15,19:02:15
58781294,6473,15,19:02:58,19:02:58
58781294,6474,16,19:03:34,19:03:34
58781294,6476,17,19:04:18,19:04:18
58781294,6478,18,19:04:56,19:04:56
58781294,6479,19,19:05:51,19:05:51
58781294,6480,20,19:06:10,19:06:10
58781294,16479,21,19:06:34,19:06:34
58781294,36479,22,19:07:11,19:07:11
58781294,56479,23,19:07:37,19:07:37
58781294,76479,24,19:08:17,19:08:17
58781294,875,25,19:10:28,
58445906,937,30,18:07:57,18:07:57
58445906,938,31,18:08:17,18:08:17
58445906,939,32,18:09:12,18:09:12
58445906,941,33,18:10:31,18:10:31
58445906,899,34,18:13:00,
58443302,903,1,,18:30:00
58443302,7640,2,18:30:29,18:30:29
58443302,7641,3,18:30:53,18:30:53
58443302,7642,4,18:31:32,18:31:32
58443302,7643,5,18:32:30,18:32:30
58443302,7644,6,18:32:43,18:32:43
58443302,7645,7,18:34:16,18:34:16
58443302,17645,8,18:34:54,18:34:54
58443302,7646,9,18:35:25,18:35:25
58443302,7647,10,18:35:43,18:35:43
58443302,7648,11,18:35:58,18:35:58
58443302,7649,12,18:36:09,18:36:09
58443302,7650,13,18:37:03,18:37:03
58443302,7651,14,18:37:50,18:37:50
58443302,7653,15,18:38:52,18:38:52
58443302,7654,16,18:39:21,18:39:21
58443302,7655,17,18:39:54,18:39:54
58443302,7656,18,18:40:07,18:40:07
58443302,76561,19,18:40:21,18:40:21
58443302,7657,20,18:40:34,18:40:34
58443302,7658,21,18:40:44,18:40:44
58443302,7659,22,18:41:05,18:41:05
58443302,76592,23,18:41:27,18:41:27
58443302,76593,24,18:41:59,18:41:59
58443302,7660,25,18:42:16,18:42:16
58443302,76594,26,18:42:32,18:42:32
58443302,7845,27,18:44:56,18:44:56
58443302,7846,28,18:45:08,18:45:08
58443302,17846,29,18:45:23,18:45:23
58443302,76597,30,18:46:01,18:46:01
58443302,86971,31,18:47:09,18:47:09
58443302,86944,32,18:47:59,18:47:59
58443302,869451,33,18:49:29,18:49:29
58443302,88334,34,18:51:16,18:51:16
58443302,88335,35,18:51:47,18:51:47
58443302,88336,36,18:52:46,18:52:46
58443302,88337,37,18:53:48,18:53:48
58443302,88339,38,18:55:44,18:55:44
58443302,89339,39,18:56:10,18:56:10
58443302,88340,40,18:56:35,18:56:35
58443302,88341,41,18:57:39,18:57:39
58443302,88342,42,18:58:47,18:58:47
58443302,88344,43,18:59:42,18:59:42
58443302,88345,44,19:00:32,19:00:32
58443302,88346,45,19:01:38,19:01:38
58443302,7600,46,19:02:07,
CR-627799-934,NEC-2287,80,18:09:09,
58398568,70242,530,18:05:15,18:06:09
58398568,70240,540,18:06:42,18:07:49
58398568,70154,570,18:09:06,18:09:55
58398568,70156,580,18:11:45,18:12:27
58398568,70158,590,18:14:58,18:15:41
58398568,70200,600,18:16:45,18:18:41
58398568,70201,610,18:19:33,18:20:59
58398568,70203,620,18:22:05,18:23:04
58398568,70205,630,18:23:52,18:24:55
58398568,70207,640,18:26:47,18:27:18
58398568,70501,650,18:29:02,18:30:01
58398568,70513,670,18:32:23,18:33:10
58398568,70505,680,18:34:27,18:35:15
58398568,70507,690,18:36:15,18:37:02
58398568,70509,700,18:37:50,18:38:38
58398568,70511,710,18:40:18,
58652094,2574,1,,18:40:00
58652094,2510,2,18:42:42,18:42:42
58652094,2512,3,18:45:13,18:45:13
58652094,2513,4,18:46:41,18:46:41
58652094,11408,5,18:47:25,18:47:25
58652094,2515,6,18:48:12,18:48:12
58652094,2516,7,18:48:39,18:48:39
58652094,2518,8,18:50:16,18:50:16
58652094,2228,9,18:52:14,18:52:14
58652094,2231,10,18:53:42,
58603885,5343,4,18:05:37,18:05:37
58603885,5344,5,18:06:48,18:06:48
58603885,5345,6,18:08:21,18:08:21
58603885,5347,7,18:09:08,18:09:08
58603885,5348,8,18:09:53,18:09:53
58603885,5349,9,18:10:34,18:10:34
58603885,5350,10,18:11:17,18:11:17
58603885,5351,11,18:11:57,18:11:57
58603885,5352,12,18:12:44,18:12:44
58603885,5353,13,18:13:15,18:13:15
58603885,5354,14,18:17:14,18:17:14
58603885,5490,15,18:18:57,18:18:57
58603885,15492,16,18:20:49,18:20:49
58603885,5495,17,18:21:47,18:21:47
58603885,5496,18,18:23:00,18:23:00
58603885,5559,19,18:23:49,18:23:49
58603885,5560,20,18:25:00,18:25:00
58603885,5497,21,18:26:17,18:26:17
58603885,5498,22,18:27:17,18:27:17
58603885,5499,23,18:27:55,18:27:55
58603885,5500,24,18:28:45,18:28:45
58603885,5501,25,18:29:12,18:29:12
58603885,55011,26,18:29:26,18:29:26
58603885,55012,27,18:29:59,18:29:59
58603885,5502,28,18:30:06,18:30:06
58603885,29001,29,18:32:03,
58603396,28746,1,,19:00:00
58603396,28743,2,19:01:09,19:01:09
58603396,2714,3,19:04:27,19:04:27
58603396,29001,4,19:05:03,19:05:03
58603396,29014,5,19:06:39,19:06:39
58603396,2718,6,19:09:58,19:09:58
58603396,2719,7,19:10:33,19:10:33
58603396,2748,8,19:11:30,19:11:30
58603396,2749,9,19:12:35,19:12:35
58603396,2750,10,19:13:03,19:13:03
58603396,2752,11,19:13:58,19:13:58
58603396,2753,12,19:14:24,19:14:24
58603396,2659,13,19:16:33,19:16:33
58603396,2660,14,19:18:11,19:18:11
58603396,2661,15,19:18:44,19:18:44
58603396,2662,16,19:20:02,19:20:02
58603396,2664,17,19:20:29,19:20:29
58603396,2665,18,19:21:30,19:21:30
58603396,2666,19,19:22:06,19:22:06
58603396,2667,20,19:22:41,19:22:41
58603396,2668,21,19:23:20,19:23:20
58603396,2669,22,19:24:16,19:24:16
58603396,2670,23,19:24:35,19:24:35
58603396,2671,24,19:25:06,19:25:06
58603396,2672,25,19:25:46,19:25:46
58603396,2673,26,19:26:27,19:26:27
58603396,2628,27,19:27:40,19:27:40
58603396,5104,28,19:28:06,
58443564,1799,8,18:05:05,18:05:05
58443564,11802,9,18:08:01,
58603332,5510,7,18:05:40,18:05:40
58603332,5513,8,18:07:32,18:07:32
58603332,5054,9,18:09:31,18:09:31
58603332,5055,10,18:10:17,18:10:17
58603332,5056,11,18:11:17,18:11:17
58603332,5057,12,18:12:10,18:12:10
58603332,5058,13,18:12:52,18:12:52
58603332,5413,14,18:13:32,18:13:32
58603332,45413,15,18:14:18,18:14:18
58603332,44413,16,18:15:38,18:15:38
58603332,45414,17,18:16:07,18:16:07
58603332,45416,18,18:17:41,18:17:41
58603332,45417,19,18:18:35,18:18:35
58603332,5327,20,18:22:19,
58752366,32003,1,,18:20:00
58752366,3326,2,18:23:34,18:23:34
58752366,3327,3,18:25:30,18:25:30
58752366,3328,4,18:26:04,18:26:04
58752366,3330,5,18:27:19,18:27:19
58752366,3846,6,18:27:41,18:27:41
58752366,3848,7,18:28:06,18:28:06
58752366,3849,8,18:28:22,18:28:22
58752366,3850,9,18:28:38,18:28:38
58752366,3851,10,18:28:50,18:28:50
58752366,3852,11,18:29:04,18:29:04
58752366,3853,12,18:29:17,18:29:17
58752366,3854,13,18:29:29,18:29:29
58752366,3855,14,18:29:50,18:29:50
58752366,3857,15,18:31:31,18:31:31
58752366,3858,16,18:32:14,18:32:14
58752366,3859,17,18:32:51,18:32:51
58752366,3860,18,18:33:20,18:33:20
58752366,3861,19,18:33:36,18:33:36
58752366,3862,20,18:33:43,18:33:43
58752366,3863,21,18:34:05,18:34:05
58752366,3864,22,18:34:14,18:34:14
58752366,3865,23,18:34:48,18:34:48
58752366,3866,24,18:35:14,18:35:14
58752366,3867,25,18:35:21,18:35:21
58752366,38671,26,18:36:41,18:36:41
58752366,3868,27,18:39:15,18:39:15
58752366,3870,28,18:39:49,18:39:49
58752366,3872,29,18:40:41,18:40:41
58752366,3873,30,18:41:05,18:41:05
58752366,3874,31,18:41:34,18:41:34
58752366,3876,32,18:41:49,18:41:49
58752366,3877,33,18:41:57,18:41:57
58752366,38771,34,18:42:06,18:42:06
58752366,3879,35,18:42:16,18:42:16
